name_player,id_player,championName,championId,kda,kills,deaths,assists,goldEarned,goldSpent,visionScore,win
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,0.0,0,0,0,504,500,0,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Sylas,517,4.333333333333333,13,6,13,14257,13200,14,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,1.5,5,6,4,8790,9000,15,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Riven,92,0.75,2,8,4,8762,8150,12,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Yasuo,157,1.0909090909090908,9,11,3,16207,15830,18,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Leblanc,7,0.5714285714285714,1,7,3,6383,5575,9,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,4.25,12,4,5,13047,12860,29,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Mordekaiser,82,5.333333333333333,6,3,10,11447,11110,12,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Riven,92,0.0,0,5,0,4010,1875,8,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Viego,234,0.0,0,0,0,500,0,0,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Akali,84,0.0,0,0,0,500,0,0,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Heimerdinger,74,0.8,1,10,7,6156,5535,29,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Sylas,517,2.5,2,2,3,4820,3260,8,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Yone,777,1.3333333333333333,8,9,4,13684,12725,19,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Vex,711,0.2857142857142857,1,7,1,5966,5550,11,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Olaf,2,14.0,6,1,8,11746,10350,23,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Vex,711,1.8,3,5,6,7766,6885,13,True
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Shaco,35,0.6363636363636364,3,11,4,7377,7035,20,False
AckermanPy,ZnJN2fjZkrZwWQ6YOk4Sa5l6tplj0PfFXbEsxGUEhyfcAg,Blitzcrank,53,1.25,1,4,4,5310,4250,19,False
